"ad_date","media_source","min_spend","max_spend","avg_spend","min_impressions","max_impressions","avg_impressions","min_clicks","max_clicks","avg_clicks","min_value","max_value","avg_value"
2022-04-01,Facebook Ads,2276.00,21663.00,10030.75,1800.00,33827.00,16954.63,19.00,609.00,172.63,2317.00,26948.00,10208.50
2022-04-01,Google Ads,754.00,17421.00,5653.13,647.00,33026.00,16915.00,22.00,499.00,190.38,951.00,14553.00,5081.50
2022-04-02,Facebook Ads,653.00,71287.00,20798.43,888.00,27695.00,12991.14,22.00,656.00,258.29,533.00,76276.00,23687.86
2022-04-02,Google Ads,1072.00,80054.00,20932.67,283.00,44479.00,20599.17,5.00,330.00,156.67,1389.00,91332.00,24179.83
2022-04-03,Facebook Ads,1186.00,65573.00,24344.50,1355.00,54823.00,26333.83,4.00,449.00,172.17,1565.00,111636.00,38632.83
2022-04-03,Google Ads,388.00,57156.00,17142.17,405.00,27664.00,12614.17,2.00,244.00,138.67,505.00,68033.00,21204.00
2022-04-04,Facebook Ads,624.00,44084.00,19235.38,718.00,50289.00,20641.38,14.00,701.00,356.63,916.00,56879.00,26279.00
2022-04-04,Google Ads,1264.00,32632.00,10399.60,412.00,51799.00,16124.60,7.00,326.00,141.00,1572.00,26698.00,9202.40
2022-04-05,Facebook Ads,1707.00,45152.00,16606.14,1012.00,45090.00,18933.43,13.00,680.00,265.29,1491.00,54988.00,20161.43
2022-04-05,Google Ads,487.00,21643.00,5136.60,869.00,31538.00,21514.80,13.00,351.00,158.40,533.00,22354.00,5370.80
2022-04-06,Facebook Ads,429.00,74257.00,18398.43,273.00,51872.00,23488.71,4.00,440.00,258.29,398.00,66859.00,19688.29
2022-04-06,Google Ads,3283.00,35917.00,18444.50,12444.00,26765.00,19072.50,51.00,239.00,139.25,3311.00,33858.00,17675.25
2022-04-07,Facebook Ads,772.00,35410.00,11715.00,215.00,57359.00,19582.43,2.00,491.00,250.00,1028.00,41351.00,15009.86
2022-04-07,Google Ads,5544.00,69111.00,26509.00,2965.00,61734.00,23896.00,89.00,282.00,209.20,8528.00,65707.00,25225.60
2022-04-08,Facebook Ads,1510.00,88634.00,21462.38,127.00,71459.00,28866.50,5.00,734.00,252.38,1303.00,98013.00,24054.00
2022-04-08,Google Ads,1413.00,31701.00,10152.14,288.00,57411.00,24908.86,6.00,564.00,218.43,1247.00,44487.00,12344.57
2022-04-09,Facebook Ads,291.00,88536.00,26436.00,105.00,70620.00,30737.00,4.00,749.00,250.13,446.00,86071.00,31631.25
2022-04-09,Google Ads,351.00,70807.00,26861.50,138.00,20431.00,11462.67,5.00,658.00,205.50,472.00,78808.00,29128.67
2022-04-10,Facebook Ads,5353.00,86837.00,27791.00,10149.00,45626.00,23073.60,88.00,668.00,321.60,6668.00,70019.00,26600.00
2022-04-10,Google Ads,1649.00,19195.00,10400.50,11249.00,55116.00,30458.25,110.00,213.00,168.75,1174.00,27392.00,13989.00
2022-04-11,Facebook Ads,911.00,97002.00,20295.57,335.00,84415.00,32274.29,5.00,687.00,316.71,1242.00,143672.00,29762.86
2022-04-11,Google Ads,579.00,95269.00,19713.43,105.00,69164.00,23989.57,5.00,624.00,239.86,509.00,131815.00,27298.86
2022-04-12,Facebook Ads,390.00,68901.00,19317.63,207.00,50107.00,19123.50,7.00,536.00,235.63,535.00,54765.00,21542.50
2022-04-12,Google Ads,759.00,26928.00,11561.50,254.00,45553.00,18241.38,6.00,443.00,146.50,1112.00,37037.00,14783.75
2022-04-13,Facebook Ads,360.00,82077.00,21557.13,64.00,55343.00,17475.50,4.00,377.00,210.75,318.00,92729.00,24853.75
2022-04-13,Google Ads,515.00,74837.00,24250.40,102.00,29077.00,15058.20,3.00,512.00,204.80,720.00,87139.00,29704.20
2022-04-14,Facebook Ads,620.00,88408.00,16855.71,351.00,57030.00,26160.00,9.00,392.00,252.14,1030.00,142466.00,25547.14
2022-04-14,Google Ads,519.00,29185.00,13768.17,3297.00,22305.00,11082.33,57.00,260.00,130.17,625.00,43265.00,18529.67
2022-04-15,Facebook Ads,892.00,81252.00,23732.43,230.00,49850.00,23184.14,0.00,424.00,196.57,1249.00,65485.00,23940.86
2022-04-15,Google Ads,270.00,44972.00,17559.29,143.00,57022.00,17079.29,0.00,390.00,197.29,337.00,41747.00,22272.71
2022-04-16,Facebook Ads,466.00,43135.00,17431.57,167.00,60151.00,23855.00,4.00,484.00,280.14,426.00,62652.00,21218.43
2022-04-16,Google Ads,575.00,44195.00,16539.13,60.00,22758.00,13362.38,1.00,488.00,198.25,787.00,70453.00,19480.25
2022-04-17,Facebook Ads,1735.00,78320.00,25321.13,240.00,62144.00,24447.13,7.00,542.00,240.75,1982.00,110180.00,35214.00
2022-04-17,Google Ads,674.00,60462.00,19513.13,186.00,45574.00,22683.88,2.00,486.00,167.38,729.00,77888.00,25457.25
2022-04-18,Facebook Ads,738.00,43833.00,12224.88,110.00,30770.00,16726.25,4.00,691.00,214.13,606.00,39592.00,13233.13
2022-04-18,Google Ads,343.00,60641.00,19659.00,402.00,41519.00,20069.00,11.00,342.00,176.83,234.00,74619.00,22418.33
2022-04-19,Facebook Ads,383.00,67928.00,19981.20,222.00,27303.00,13253.80,3.00,457.00,151.00,642.00,105390.00,27094.80
2022-04-19,Google Ads,486.00,83875.00,18009.50,229.00,49885.00,19270.50,2.00,538.00,205.17,563.00,124927.00,26351.50
2022-04-20,Facebook Ads,5873.00,38221.00,16827.00,5141.00,49091.00,26143.86,79.00,592.00,283.00,7665.00,40930.00,20271.86
2022-04-20,Google Ads,646.00,21837.00,8092.40,257.00,47890.00,18521.40,6.00,268.00,128.20,682.00,19775.00,9339.60
2022-04-21,Facebook Ads,611.00,38813.00,16742.75,217.00,89263.00,30055.75,2.00,595.00,250.25,834.00,61879.00,19347.50
2022-04-21,Google Ads,6850.00,18687.00,11090.50,3435.00,49208.00,22929.00,60.00,489.00,243.33,8642.00,23446.00,12467.67
2022-04-22,Facebook Ads,121.00,18751.00,9710.50,225.00,74605.00,32056.33,6.00,309.00,162.33,132.00,15889.00,9339.33
2022-04-22,Google Ads,233.00,28529.00,14847.00,114.00,70275.00,23034.83,5.00,443.00,195.33,234.00,40277.00,19614.50
2022-04-23,Facebook Ads,0.00,31130.00,8477.60,0.00,59726.00,22440.60,0.00,348.00,149.00,0.00,34943.00,9566.80
2022-04-23,Google Ads,0.00,39832.00,9411.50,0.00,40373.00,21162.67,0.00,337.00,136.83,0.00,44726.00,10381.50
2022-04-24,Facebook Ads,0.00,27281.00,6127.00,0.00,69298.00,25623.14,0.00,565.00,140.71,0.00,28136.00,6545.14
2022-04-24,Google Ads,0.00,46950.00,9312.71,0.00,92622.00,37189.00,0.00,526.00,159.43,0.00,37564.00,8119.86
2022-04-25,Facebook Ads,4416.00,10182.00,7083.00,38725.00,66265.00,52588.33,90.00,464.00,216.67,3887.00,14645.00,8734.33
2022-04-25,Google Ads,6129.00,25487.00,12428.50,13776.00,56874.00,43874.25,50.00,457.00,220.75,7040.00,34856.00,15735.25
2022-04-26,Facebook Ads,0.00,28446.00,9304.60,0.00,59994.00,37629.20,0.00,557.00,213.40,0.00,27067.00,9341.40
2022-04-26,Google Ads,0.00,38077.00,11921.25,0.00,43257.00,23067.25,0.00,134.00,75.00,0.00,35493.00,11241.00
2022-04-27,Facebook Ads,2055.00,28298.00,12595.25,5700.00,56941.00,38634.25,106.00,170.00,142.75,1995.00,37730.00,15573.25
2022-04-27,Google Ads,3806.00,8794.00,6349.25,9840.00,69268.00,33730.00,72.00,445.00,259.00,3715.00,11800.00,8264.75
2022-04-28,Facebook Ads,3235.00,43248.00,14749.75,15670.00,109320.00,71321.75,91.00,316.00,195.00,2854.00,45401.00,16738.75
2022-04-28,Google Ads,3804.00,6653.00,5228.50,10796.00,71600.00,41198.00,73.00,179.00,126.00,6180.00,10117.00,8148.50
2022-04-29,Facebook Ads,2899.00,3475.00,3187.00,25152.00,32246.00,28699.00,205.00,218.00,211.50,2748.00,3500.00,3124.00
2022-04-29,Google Ads,1381.00,34204.00,13216.33,14399.00,45189.00,28176.33,112.00,190.00,142.33,1213.00,41551.00,16138.67
2022-04-30,Facebook Ads,8330.00,49948.00,23464.67,15435.00,72530.00,41551.00,24.00,437.00,221.33,8494.00,70789.00,29576.33
2022-04-30,Google Ads,1542.00,30390.00,11877.33,15354.00,21595.00,18266.67,30.00,149.00,94.33,1233.00,38455.00,14234.00
2022-05-01,Facebook Ads,4473.00,32461.00,14029.00,22457.00,75903.00,47036.00,104.00,273.00,188.67,3976.00,36235.00,14972.00
2022-05-01,Google Ads,902.00,33002.00,14120.50,24774.00,49887.00,37746.00,66.00,415.00,205.75,825.00,26870.00,14099.75
2022-05-02,Facebook Ads,7179.00,16973.00,10806.00,16208.00,33173.00,21928.75,66.00,391.00,174.00,6939.00,18516.00,12634.25
2022-05-02,Google Ads,783.00,38234.00,15375.00,13800.00,64848.00,34255.67,30.00,204.00,132.33,846.00,40421.00,15629.33
2022-05-03,Facebook Ads,4157.00,20346.00,9177.00,13713.00,95026.00,52006.50,44.00,357.00,244.50,5692.00,17864.00,9341.50
2022-05-03,Google Ads,1883.00,17853.00,9205.00,7223.00,31691.00,23121.00,38.00,298.00,113.25,1541.00,28456.00,13028.25
2022-05-04,Facebook Ads,605.00,12501.00,8373.00,5775.00,58087.00,33941.00,40.00,255.00,127.00,736.00,15729.00,8906.00
2022-05-04,Google Ads,1468.00,7923.00,4450.75,9789.00,30459.00,17607.50,19.00,231.00,119.50,1382.00,12637.00,5119.50
2022-05-05,Facebook Ads,10441.00,29115.00,19778.00,8777.00,49500.00,29138.50,58.00,274.00,166.00,13675.00,42152.00,27913.50
2022-05-05,Google Ads,9836.00,12998.00,11333.33,7859.00,44968.00,30470.67,92.00,198.00,140.33,7902.00,12765.00,10913.67
2022-05-06,Facebook Ads,6833.00,34202.00,17544.00,22643.00,61046.00,43450.67,84.00,424.00,292.67,6647.00,59674.00,26020.67
2022-05-06,Google Ads,1371.00,25086.00,11093.33,12126.00,37513.00,24031.67,112.00,407.00,244.33,1559.00,17317.00,8688.00
2022-05-07,Facebook Ads,3718.00,37644.00,16738.67,35865.00,91638.00,69879.00,108.00,358.00,271.67,5414.00,36720.00,16263.33
2022-05-07,Google Ads,5440.00,7608.00,6524.00,13609.00,21675.00,17642.00,131.00,167.00,149.00,6325.00,8428.00,7376.50
2022-05-08,Facebook Ads,3672.00,19870.00,9396.33,16562.00,75281.00,42931.00,134.00,420.00,232.33,4890.00,21645.00,11071.67
2022-05-08,Google Ads,9821.00,11451.00,10860.00,14370.00,103882.00,45789.00,157.00,385.00,258.00,6994.00,10516.00,8358.67
2022-05-09,Facebook Ads,823.00,26845.00,9025.25,13029.00,49162.00,30283.00,61.00,263.00,124.25,654.00,37300.00,11841.00
2022-05-09,Google Ads,839.00,2773.00,2044.00,6630.00,25217.00,17643.33,21.00,155.00,68.67,742.00,3510.00,2010.33
2022-05-10,Facebook Ads,1816.00,101760.00,28304.20,10746.00,46512.00,21248.00,39.00,184.00,89.20,3122.00,139689.00,39296.00
2022-05-10,Google Ads,3550.00,49911.00,26730.50,11549.00,21428.00,16488.50,21.00,695.00,358.00,3310.00,58796.00,31053.00
2022-05-11,Facebook Ads,3052.00,49422.00,13654.00,12109.00,38749.00,24620.40,64.00,144.00,119.00,5027.00,39085.00,13115.60
2022-05-11,Google Ads,1175.00,14086.00,6021.00,9061.00,37296.00,22554.50,38.00,104.00,70.75,918.00,18370.00,6927.25
2022-05-12,Facebook Ads,758.00,50967.00,14921.00,6672.00,41375.00,18476.50,38.00,180.00,105.25,1164.00,59143.00,17899.25
2022-05-12,Google Ads,0.00,10375.00,4196.60,0.00,33530.00,21586.20,0.00,276.00,138.20,0.00,12089.00,4916.00
2022-05-13,Facebook Ads,0.00,34632.00,10703.75,0.00,24771.00,13787.25,0.00,211.00,100.75,0.00,43045.00,12875.50
2022-05-13,Google Ads,2096.00,5897.00,3980.67,5244.00,36750.00,20170.33,56.00,143.00,92.00,2206.00,5734.00,3882.67
2022-05-14,Facebook Ads,3601.00,32407.00,11050.00,8895.00,34392.00,16335.00,23.00,240.00,130.50,4384.00,47399.00,15935.75
2022-05-14,Google Ads,913.00,29241.00,8177.50,14038.00,32866.00,23161.50,45.00,190.00,109.00,828.00,34054.00,9643.00
2022-05-15,Facebook Ads,1335.00,23733.00,7684.25,15253.00,41503.00,29647.25,74.00,187.00,110.25,1970.00,41256.00,12873.75
2022-05-15,Google Ads,1871.00,29810.00,9560.25,19761.00,50287.00,35358.50,31.00,279.00,143.50,2549.00,36678.00,12231.50
2022-05-16,Facebook Ads,1454.00,7528.00,4899.00,10878.00,43416.00,23269.00,45.00,334.00,170.67,2238.00,10913.00,7064.33
2022-05-16,Google Ads,1815.00,5316.00,3728.33,19082.00,39017.00,30414.33,51.00,164.00,102.33,2363.00,6540.00,4270.67
2022-05-17,Facebook Ads,4190.00,31886.00,12345.75,33077.00,45401.00,37057.00,106.00,303.00,158.25,4758.00,48545.00,17906.75
2022-05-17,Google Ads,1692.00,7731.00,4943.67,8209.00,21574.00,16909.00,69.00,203.00,136.00,1372.00,11331.00,6097.67
2022-05-18,Facebook Ads,5344.00,54596.00,17974.50,16375.00,54132.00,37298.00,169.00,261.00,216.50,4788.00,61141.00,19450.25
2022-05-18,Google Ads,2014.00,7110.00,4725.00,4464.00,25060.00,16734.00,112.00,289.00,191.50,1472.00,10005.00,5891.50
2022-05-19,Facebook Ads,1294.00,42731.00,13466.50,14213.00,52043.00,33612.00,152.00,247.00,200.75,1931.00,59203.00,17976.25
2022-05-19,Google Ads,3868.00,10384.00,6196.33,22483.00,31097.00,26011.67,15.00,172.00,109.67,2562.00,7814.00,5828.33
2022-05-20,Facebook Ads,465.00,47242.00,8487.14,3871.00,48874.00,22687.71,31.00,209.00,100.57,452.00,49067.00,8918.86
2022-05-20,Google Ads,259.00,39879.00,7650.86,3018.00,38928.00,16673.43,15.00,199.00,91.00,362.00,51664.00,9587.71
2022-05-21,Facebook Ads,2273.00,14630.00,4871.57,8760.00,49167.00,25962.57,34.00,188.00,88.86,2372.00,22043.00,7175.29
2022-05-21,Google Ads,1208.00,45723.00,9426.43,5033.00,20646.00,14275.14,10.00,152.00,50.43,1078.00,31972.00,7861.29
2022-05-22,Facebook Ads,1402.00,16330.00,5135.17,8937.00,21844.00,15291.83,23.00,304.00,116.17,1100.00,28426.00,7725.83
2022-05-22,Google Ads,1657.00,15728.00,6101.75,3069.00,20331.00,10935.75,25.00,69.00,53.50,1244.00,23274.00,7424.75
2022-05-23,Facebook Ads,1462.00,30307.00,7105.50,4789.00,37278.00,18597.00,39.00,220.00,109.67,2238.00,33791.00,8265.00
2022-05-23,Google Ads,1245.00,7177.00,4551.75,13333.00,40041.00,27612.75,8.00,136.00,70.00,1535.00,10039.00,5680.25
2022-05-24,Facebook Ads,2323.00,16475.00,6149.50,13214.00,57425.00,28654.00,19.00,308.00,120.17,3295.00,13647.00,6236.17
2022-05-24,Google Ads,448.00,24875.00,6496.50,5092.00,19919.00,12283.83,7.00,116.00,50.00,434.00,33827.00,8268.00
2022-05-25,Facebook Ads,2758.00,36951.00,9480.50,3222.00,44935.00,22168.17,30.00,321.00,96.17,3075.00,45641.00,11718.83
2022-05-25,Google Ads,1131.00,10993.00,4440.14,4733.00,36779.00,16754.43,48.00,144.00,75.71,1213.00,11986.00,4760.29
2022-05-26,Facebook Ads,1486.00,4999.00,3059.83,10699.00,22731.00,17060.33,55.00,313.00,115.83,1772.00,7293.00,3978.50
2022-05-26,Google Ads,983.00,9695.00,4608.33,12683.00,52513.00,21959.17,26.00,238.00,82.00,1544.00,15014.00,5868.50
2022-05-27,Facebook Ads,707.00,35670.00,7389.00,4389.00,28337.00,14375.71,15.00,281.00,92.86,921.00,52882.00,11007.43
2022-05-27,Google Ads,1055.00,38740.00,8085.86,8739.00,41429.00,20991.86,9.00,100.00,48.71,741.00,45715.00,9531.14
2022-05-28,Facebook Ads,2309.00,22726.00,7245.33,6452.00,43912.00,21761.83,44.00,145.00,83.33,2725.00,22643.00,7561.67
2022-05-28,Google Ads,2847.00,42523.00,13125.50,5390.00,40233.00,17834.25,35.00,237.00,132.75,2145.00,69659.00,20061.25
2022-05-29,Facebook Ads,3011.00,49416.00,12261.17,12777.00,63497.00,29356.67,40.00,140.00,78.50,2954.00,46402.00,13520.17
2022-05-29,Google Ads,1069.00,7945.00,3691.00,12828.00,35002.00,21627.00,35.00,55.00,47.67,1582.00,9522.00,4275.33
2022-05-30,Facebook Ads,2672.00,47899.00,9658.00,3326.00,30011.00,14307.86,16.00,152.00,68.43,2309.00,63186.00,12270.29
2022-05-30,Google Ads,2786.00,7012.00,3983.75,4714.00,30953.00,16503.00,44.00,138.00,77.50,2313.00,9723.00,4326.75
2022-05-31,Facebook Ads,0.00,52755.00,18270.00,0.00,39842.00,20767.67,0.00,147.00,63.67,0.00,85812.00,29348.33
2022-05-31,Google Ads,0.00,19562.00,6304.00,0.00,17491.00,8030.75,0.00,109.00,50.75,0.00,26515.00,8318.00
2022-06-01,Facebook Ads,0.00,14920.00,4636.80,0.00,33127.00,13203.40,0.00,166.00,52.00,0.00,13825.00,4471.20
2022-06-01,Google Ads,0.00,28630.00,8334.00,0.00,36020.00,19444.75,0.00,76.00,39.00,0.00,22434.00,6741.00
2022-06-02,Facebook Ads,2051.00,51425.00,18730.33,18605.00,34123.00,25327.67,64.00,107.00,87.00,3233.00,56151.00,20944.67
2022-06-02,Google Ads,2484.00,9276.00,5416.67,5525.00,26173.00,16885.67,43.00,113.00,78.33,3906.00,9456.00,6311.33
2022-06-03,Facebook Ads,2415.00,39089.00,15068.67,11090.00,26506.00,16615.33,19.00,87.00,51.33,2111.00,39201.00,15445.00
2022-06-04,Facebook Ads,5014.00,21562.00,10555.00,5642.00,15903.00,10934.67,33.00,107.00,76.33,5738.00,27261.00,13236.67
2022-06-04,Google Ads,2460.00,11970.00,7215.00,3690.00,10076.00,6883.00,29.00,106.00,67.50,1914.00,16243.00,9078.50
2022-06-05,Facebook Ads,1506.00,55533.00,20141.33,11652.00,37427.00,28185.33,33.00,109.00,79.33,2238.00,79341.00,28934.00
2022-06-05,Google Ads,3366.00,31797.00,17581.50,5872.00,13142.00,9507.00,44.00,103.00,73.50,4052.00,22397.00,13224.50
2022-06-06,Facebook Ads,2963.00,24494.00,11520.00,9143.00,29891.00,17050.33,36.00,193.00,122.33,4383.00,32070.00,16271.00
2022-06-06,Google Ads,6195.00,25188.00,15691.50,14195.00,26152.00,20173.50,98.00,135.00,116.50,9017.00,36012.00,22514.50
2022-06-07,Facebook Ads,5989.00,9182.00,7585.50,18741.00,30374.00,24557.50,77.00,196.00,136.50,10262.00,15947.00,13104.50
2022-06-07,Google Ads,42369.00,42369.00,42369.00,27146.00,27146.00,27146.00,104.00,104.00,104.00,31972.00,31972.00,31972.00
2022-06-08,Facebook Ads,3033.00,43416.00,18065.00,23449.00,27349.00,24763.00,60.00,123.00,93.67,4491.00,49272.00,20133.67
2022-06-08,Google Ads,3466.00,20486.00,11976.00,6863.00,10011.00,8437.00,55.00,127.00,91.00,2703.00,25617.00,14160.00
2022-06-09,Facebook Ads,6373.00,33720.00,15836.67,9512.00,54182.00,25626.33,93.00,245.00,184.00,6368.00,51441.00,21914.33
2022-06-09,Google Ads,7385.00,7454.00,7419.50,10611.00,31208.00,20909.50,57.00,163.00,110.00,5921.00,8767.00,7344.00
2022-06-10,Facebook Ads,7676.00,26147.00,16911.50,22099.00,64869.00,43484.00,50.00,280.00,165.00,10032.00,33964.00,21998.00
2022-06-10,Google Ads,1083.00,1083.00,1083.00,1650.00,1650.00,1650.00,33.00,33.00,33.00,1606.00,1606.00,1606.00
2022-06-11,Facebook Ads,1188.00,40786.00,11004.80,7057.00,45050.00,18641.60,41.00,178.00,85.00,1767.00,41369.00,11727.00
2022-06-11,Google Ads,3465.00,44721.00,24093.00,17373.00,18676.00,18024.50,42.00,72.00,57.00,3636.00,42805.00,23220.50
2022-06-12,Facebook Ads,3154.00,36543.00,11148.80,9715.00,31010.00,18617.60,30.00,103.00,68.40,4183.00,34451.00,11616.80
2022-06-12,Google Ads,1155.00,33442.00,11935.25,5366.00,22068.00,14524.75,17.00,87.00,52.25,1776.00,24296.00,10525.00
2022-06-13,Facebook Ads,2543.00,49496.00,21131.67,10489.00,19727.00,15167.67,70.00,217.00,135.67,2342.00,70675.00,29894.33
2022-06-13,Google Ads,1123.00,22504.00,8347.67,6606.00,12093.00,9879.33,56.00,72.00,65.33,1313.00,15615.00,6234.00
2022-06-14,Facebook Ads,3547.00,31783.00,11034.25,4627.00,16920.00,9824.75,31.00,285.00,117.00,3284.00,47388.00,15125.75
2022-06-14,Google Ads,1167.00,17140.00,6041.75,5784.00,32516.00,14049.50,59.00,119.00,82.25,1284.00,19816.00,7155.25
2022-06-15,Facebook Ads,995.00,33961.00,10396.80,4595.00,25254.00,13133.20,7.00,117.00,61.60,1306.00,39700.00,12896.80
2022-06-15,Google Ads,204.00,18067.00,6956.00,3630.00,20039.00,10995.67,16.00,66.00,38.33,266.00,17597.00,7237.33
2022-06-16,Facebook Ads,0.00,29683.00,8410.25,0.00,34972.00,13870.00,0.00,105.00,76.25,0.00,45218.00,12899.00
2022-06-16,Google Ads,3358.00,21566.00,12462.00,14210.00,15613.00,14911.50,65.00,77.00,71.00,3361.00,18892.00,11126.50
2022-06-17,Facebook Ads,2732.00,13680.00,6911.33,4112.00,48666.00,23902.67,47.00,105.00,82.33,2647.00,19544.00,8495.67
2022-06-17,Google Ads,5001.00,12084.00,8542.50,20466.00,39947.00,30206.50,64.00,83.00,73.50,8176.00,10039.00,9107.50
2022-06-18,Facebook Ads,3988.00,37775.00,20881.50,10517.00,56188.00,33352.50,34.00,105.00,69.50,6837.00,29771.00,18304.00
2022-06-18,Google Ads,3366.00,16741.00,9621.33,10324.00,49340.00,26449.33,16.00,195.00,91.67,2272.00,26800.00,12006.67
2022-06-19,Facebook Ads,1348.00,49032.00,20745.67,11936.00,28582.00,20136.33,35.00,201.00,127.33,1731.00,81192.00,33405.00
2022-06-19,Google Ads,2676.00,41082.00,21879.00,20567.00,26653.00,23610.00,20.00,62.00,41.00,3412.00,64792.00,34102.00
2022-06-20,Facebook Ads,4364.00,14071.00,8763.00,10845.00,23450.00,17996.00,36.00,117.00,72.33,4251.00,15151.00,10370.33
2022-06-20,Google Ads,0.00,3646.00,1854.00,0.00,53636.00,24840.67,0.00,116.00,53.00,0.00,5365.00,2306.00
2022-06-21,Facebook Ads,3885.00,57803.00,22266.33,5466.00,33429.00,16291.00,103.00,168.00,132.33,4510.00,77930.00,29406.67
2022-06-21,Google Ads,1525.00,34665.00,12741.33,10413.00,48929.00,25507.67,60.00,145.00,110.00,2144.00,31834.00,12113.33
2022-06-22,Facebook Ads,1217.00,11019.00,6118.00,19968.00,54745.00,37356.50,47.00,66.00,56.50,1958.00,15959.00,8958.50
2022-06-22,Google Ads,1063.00,26767.00,11477.67,10213.00,31359.00,19044.00,22.00,88.00,46.33,1203.00,39598.00,16552.00
2022-06-23,Facebook Ads,4148.00,11303.00,7725.50,6823.00,20908.00,13865.50,59.00,126.00,92.50,4098.00,11869.00,7983.50
2022-06-23,Google Ads,1050.00,23610.00,12330.00,14680.00,48185.00,31432.50,116.00,184.00,150.00,719.00,37967.00,19343.00
2022-06-24,Facebook Ads,2414.00,34613.00,15793.00,9901.00,37298.00,22529.33,36.00,115.00,82.67,1936.00,53254.00,22054.67
2022-06-24,Google Ads,1183.00,23676.00,8827.67,4805.00,15690.00,9983.33,88.00,103.00,95.00,1129.00,15696.00,6196.00
2022-06-25,Facebook Ads,3143.00,26730.00,14936.50,11977.00,21165.00,16571.00,66.00,130.00,98.00,5405.00,38895.00,22150.00
2022-06-25,Google Ads,2557.00,18577.00,9922.33,18451.00,26560.00,23118.00,26.00,107.00,53.67,2192.00,29403.00,13029.67
2022-06-26,Facebook Ads,7267.00,51452.00,29359.50,6387.00,23971.00,15179.00,45.00,207.00,126.00,6223.00,85670.00,45946.50
2022-06-26,Google Ads,2402.00,10176.00,6289.00,6929.00,10929.00,8929.00,79.00,134.00,106.50,3243.00,16705.00,9974.00
2022-06-27,Facebook Ads,1169.00,54780.00,19306.33,24050.00,32891.00,28069.67,44.00,108.00,75.67,1869.00,87195.00,30784.67
2022-06-27,Google Ads,2357.00,26211.00,10792.33,23662.00,45813.00,35897.67,69.00,207.00,131.00,3517.00,37034.00,15430.67
2022-06-28,Facebook Ads,3423.00,32228.00,14296.67,6133.00,19876.00,12735.00,13.00,213.00,98.33,2775.00,29748.00,13365.33
2022-06-28,Google Ads,2738.00,46784.00,18618.67,2943.00,35639.00,15567.00,16.00,133.00,80.33,3719.00,39897.00,17264.33
2022-06-29,Facebook Ads,9508.00,30704.00,20106.00,4843.00,13454.00,9148.50,56.00,67.00,61.50,9269.00,47929.00,28599.00
2022-06-29,Google Ads,1734.00,40144.00,15417.67,13377.00,43376.00,27804.67,48.00,192.00,125.67,2114.00,32437.00,12824.00
2022-06-30,Facebook Ads,2349.00,20624.00,6713.20,8407.00,45014.00,21629.80,28.00,121.00,67.40,3297.00,20327.00,8184.20
2022-06-30,Google Ads,3014.00,37053.00,14466.00,4639.00,21246.00,10671.00,28.00,124.00,79.33,2185.00,27613.00,11398.33
2022-07-01,Facebook Ads,1485.00,38320.00,9757.20,7534.00,20914.00,13806.60,26.00,119.00,66.80,1438.00,30939.00,9089.60
2022-07-01,Google Ads,490.00,55589.00,19236.00,1532.00,27205.00,12417.67,9.00,90.00,61.00,693.00,70210.00,24378.00
2022-07-02,Facebook Ads,0.00,51073.00,10214.60,0.00,18550.00,3710.00,0.00,31.00,6.20,0.00,54589.00,10917.80
2022-07-02,Google Ads,0.00,48577.00,12144.25,0.00,10272.00,2568.00,0.00,19.00,4.75,0.00,42664.00,10666.00
2022-07-03,Facebook Ads,0.00,49898.00,24949.00,0.00,6802.00,3401.00,0.00,36.00,18.00,0.00,71734.00,35867.00
2022-07-03,Google Ads,0.00,39514.00,19757.00,0.00,26865.00,13432.50,0.00,84.00,42.00,0.00,28047.00,14023.50
2022-07-04,Facebook Ads,0.00,48816.00,24408.00,0.00,9719.00,4859.50,0.00,145.00,72.50,0.00,74066.00,37033.00
2022-07-04,Google Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-07-05,Facebook Ads,0.00,38764.00,12921.33,0.00,11470.00,3823.33,0.00,138.00,46.00,0.00,65817.00,21939.00
2022-07-05,Google Ads,0.00,21516.00,10758.00,0.00,9106.00,4553.00,0.00,104.00,52.00,0.00,27538.00,13769.00
2022-07-06,Facebook Ads,59029.00,59029.00,59029.00,8726.00,8726.00,8726.00,39.00,39.00,39.00,61648.00,61648.00,61648.00
2022-07-06,Google Ads,54317.00,54317.00,54317.00,11383.00,11383.00,11383.00,23.00,23.00,23.00,44371.00,44371.00,44371.00
2022-07-07,Facebook Ads,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-07-07,Google Ads,0.00,36203.00,18101.50,0.00,3797.00,1898.50,0.00,134.00,67.00,0.00,30496.00,15248.00
2022-07-08,Facebook Ads,17148.00,17148.00,17148.00,11348.00,11348.00,11348.00,98.00,98.00,98.00,18534.00,18534.00,18534.00
2022-07-09,Facebook Ads,46170.00,46170.00,46170.00,25300.00,25300.00,25300.00,53.00,53.00,53.00,35511.00,35511.00,35511.00
2022-07-09,Google Ads,36999.00,36999.00,36999.00,10887.00,10887.00,10887.00,12.00,12.00,12.00,27714.00,27714.00,27714.00
